date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:07:57	295986/295986	---M-Z	200	added ('OK')	text/css	etag:%2248432-625d1f5d-2711a9;gz%22	https://itctestweekindia.org/axbdfajskljdf/uploads/elementor/css/global.css?ver=1650270045	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/uploads/elementor/css/globale154.css	(from https://itctestweekindia.org/)
15:07:57	89189/89189	---M-Z	200	added ('OK')	text/css	etag:%2215c65-6336b553-276e90;gz%22	https://itctestweekindia.org/axbdfajskljdf/uploads/elementor/css/post-869.css?ver=1664529747	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/uploads/elementor/css/post-8691525.css	(from https://itctestweekindia.org/)
15:07:58	24771/24771	---M-Z	200	added ('OK')	text/css	etag:%2260c3-622eed61-370160;gz%22	https://itctestweekindia.org/axbdfajskljdf/kncmvnweruil/happy-elementor-addons/assets/fonts/style.min.css?ver=3.4.4	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/kncmvnweruil/happy-elementor-addons/assets/fonts/style.minedb1.css	(from https://itctestweekindia.org/)
15:07:58	30999/30999	---M-Z	200	added ('OK')	text/css	etag:%227917-5d146136-370da2;gz%22	https://itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor/assets/lib/font-awesome/css/font-awesome.min1849.css	(from https://itctestweekindia.org/)
15:07:58	4247/4247	---M-Z	200	added ('OK')	text/css	etag:%221097-6336b553-276f50;gz%22	https://itctestweekindia.org/axbdfajskljdf/uploads/happyaddons/css/ha-869.css?ver=3.4.4.1664529717	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/uploads/happyaddons/css/ha-8694e52.css	(from https://itctestweekindia.org/)
15:07:59	57912/57912	---M-Z	200	added ('OK')	text/css	etag:%22e238-60cad184-370da4;gz%22	https://itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://itctestweekindia.org/)
15:07:59	669/669	---M-Z	200	added ('OK')	text/css	etag:%2229d-60cad184-370da8;gz%22	https://itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://itctestweekindia.org/)
15:07:59	675/675	---M-Z	200	added ('OK')	text/css	etag:%222a3-60cad184-370da0;gz%22	https://itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://itctestweekindia.org/)
15:07:59	677/677	---M-Z	200	added ('OK')	text/css	etag:%222a5-60cad184-370da6;gz%22	https://itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://itctestweekindia.org/)
15:07:59	89521/89521	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215db1-622eed6a-467f2b;gz%22	https://itctestweekindia.org/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/wp-includes/js/jquery/jquery.minaf6c.js	(from https://itctestweekindia.org/)
15:08:00	11224/11224	---M-Z	200	added ('OK')	application/x-javascript	etag:%222bd8-622eed6a-467f29;gz%22	https://itctestweekindia.org/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://itctestweekindia.org/)
15:08:00	15055/15055	---M-Z	200	added ('OK')	application/x-javascript	etag:%223acf-5ff6ebca-370db9;gz%22	https://itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.6.4	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor/assets/lib/font-awesome/js/v4-shims.min5aed.js	(from https://itctestweekindia.org/)
15:08:01	233101/233101	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Sep%202022%2009:38:01%20GMT	https://itctestweekindia.org/wp-json/	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/wp-json/index.html	(from https://itctestweekindia.org/)
15:08:01	112748/112748	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Sep%202022%2009:38:01%20GMT	https://itctestweekindia.org/wp-json/wp/v2/pages/869	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/wp-json/wp/v2/pages/869.json	(from https://itctestweekindia.org/)
15:08:02	834/834	---M-Z	200	added ('OK')	text/xml	date:Fri,%2030%20Sep%202022%2009:38:02%20GMT	https://itctestweekindia.org/xmlrpc.php?rsd	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/xmlrpc0db0.php	(from https://itctestweekindia.org/)
15:08:02	1045/1045	---M-Z	200	added ('OK')	application/xml	etag:%22415-622eed6a-2792fb;gz%22	https://itctestweekindia.org/wp-includes/wlwmanifest.xml	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/wp-includes/wlwmanifest.xml	(from https://itctestweekindia.org/)
15:08:03	2411/2411	---M-Z	200	added ('OK')	application/json	date:Fri,%2030%20Sep%202022%2009:38:02%20GMT	https://itctestweekindia.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fitctestweekindia.org%2F	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/wp-json/oembed/1.0/embedb2a9.json	(from https://itctestweekindia.org/)
15:08:03	2475/2475	---M-Z	200	added ('OK')	text/xml	date:Fri,%2030%20Sep%202022%2009:38:03%20GMT	https://itctestweekindia.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fitctestweekindia.org%2F&format=xml	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/wp-json/oembed/1.0/embed8021	(from https://itctestweekindia.org/)
15:08:03	1994/1994	---M--	200	added ('OK')	image/png	etag:%227ca-622f7020-27705f;;;%22	https://itctestweekindia.org/axbdfajskljdf/uploads/2022/03/cropped-2018-ITC-logo-2-1-975x1024-1-1-32x32.png	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/uploads/2022/03/cropped-2018-ITC-logo-2-1-975x1024-1-1-32x32.png	(from https://itctestweekindia.org/)
15:08:03	27156/27156	---M--	200	added ('OK')	image/png	etag:%226a14-622f7020-27705d;;;%22	https://itctestweekindia.org/axbdfajskljdf/uploads/2022/03/cropped-2018-ITC-logo-2-1-975x1024-1-1-192x192.png	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/uploads/2022/03/cropped-2018-ITC-logo-2-1-975x1024-1-1-192x192.png	(from https://itctestweekindia.org/)
15:08:04	25078/25078	---M--	200	added ('OK')	image/png	etag:%2261f6-622f7020-27705e;;;%22	https://itctestweekindia.org/axbdfajskljdf/uploads/2022/03/cropped-2018-ITC-logo-2-1-975x1024-1-1-180x180.png	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/uploads/2022/03/cropped-2018-ITC-logo-2-1-975x1024-1-1-180x180.png	(from https://itctestweekindia.org/)
15:08:04	19282/19282	---M-Z	200	added ('OK')	text/css	etag:%224b52-6254f4b0-2793d8;gz%22	https://itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor-pro/assets/css/widget-animated-headline.min.css	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor-pro/assets/css/widget-animated-headline.min.css	(from https://itctestweekindia.org/)
15:08:04	9307/9307	---M--	200	added ('OK')	image/png	etag:%22245b-622eeda2-27700f;;;%22	https://itctestweekindia.org/axbdfajskljdf/uploads/elementor/thumbs/2018-ITC-logo-2-1-975x1024-1-1-plue3ebbveoobi5xow2piz0o3ggirjxndry1se3my0.png	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/uploads/elementor/thumbs/2018-ITC-logo-2-1-975x1024-1-1-plue3ebbveoobi5xow2piz0o3ggirjxndry1se3my0.png	(from https://itctestweekindia.org/)
15:08:04	29170/29170	---M-Z	200	added ('OK')	text/css	etag:%2271f2-6254f4b0-2793f0;gz%22	https://itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor-pro/assets/css/widget-nav-menu.min.css	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor-pro/assets/css/widget-nav-menu.min.css	(from https://itctestweekindia.org/)
15:08:05	8276/8276	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2006:53:41%20GMT	https://itctestweekindia.org/archives/itc_2017_2018/2017/index.html	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/archives/itc_2017_2018/2017/index.html	(from https://itctestweekindia.org/)
15:08:05	14714/14714	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2006:53:41%20GMT	https://itctestweekindia.org/archives/itc_2017_2018/2018/home.html	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/archives/itc_2017_2018/2018/home.html	(from https://itctestweekindia.org/)
15:08:05	131173/131173	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2006:53:41%20GMT	https://itctestweekindia.org/archives/itc_2019/index.html	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/archives/itc_2019/index.html	(from https://itctestweekindia.org/)
15:08:06	104047/104047	---MCZ	200	added ('OK')	text/html	date:Fri,%2030%20Sep%202022%2009:38:05%20GMT	https://itctestweekindia.org/itc2022-blog/	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/itc2022-blog/index.html	(from https://itctestweekindia.org/)
15:08:06	136854/136854	---MCZ	200	added ('OK')	text/html	date:Fri,%2030%20Sep%202022%2009:38:06%20GMT	https://itctestweekindia.org/itc2022-contact-us/	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/itc2022-contact-us/index.html	(from https://itctestweekindia.org/)
15:08:06	3553754/3553754	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2006:53:41%20GMT	https://itctestweekindia.org/archives/itc_2020/index.html	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/archives/itc_2020/index.html	(from https://itctestweekindia.org/)
15:08:07	119286/119286	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Jun%202022%2006:46:49%20GMT	https://itctestweekindia.org/archives/itc_2021/index.html	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/archives/itc_2021/index.html	(from https://itctestweekindia.org/)
15:08:07	1260/1260	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Sep%202022%2009:38:07%20GMT	https://itctestweekindia.org/register	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/register	(from https://itctestweekindia.org/)
15:08:08	12992/12992	---M-Z	200	added ('OK')	text/css	etag:%2232c0-62569f82-279507;gz%22	https://itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor/assets/css/widget-icon-box.min.css	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor/assets/css/widget-icon-box.min.css	(from https://itctestweekindia.org/)
15:08:08	5925645/5925645	---M--	200	added ('OK')	application/pdf	etag:%225a6b0d-62dcbe45-279580;;;%22	https://itctestweekindia.org/axbdfajskljdf/uploads/2022/07/ITC-India-2022-Proceeding-FInal-24072022.pdf	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/uploads/2022/07/ITC-India-2022-Proceeding-FInal-24072022.pdf	(from https://itctestweekindia.org/)
15:08:08	2356/2356	---M--	200	added ('OK')	image/gif	etag:%22934-62cd14dc-2795dc;;;%22	https://itctestweekindia.org/axbdfajskljdf/uploads/2022/07/ZJtB.gif	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/uploads/2022/07/ZJtB.gif	(from https://itctestweekindia.org/)
15:08:08	11775/11775	---M-Z	200	added ('OK')	text/css	etag:%222dff-62569f82-279509;gz%22	https://itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor/assets/css/widget-icon-list.min.css	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor/assets/css/widget-icon-list.min.css	(from https://itctestweekindia.org/)
15:08:09	18468/18468	---M-Z	200	added ('OK')	text/css	etag:%224824-5aa76d42-2f3d72;gz%22	https://itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor/assets/lib/animations/animations.min.css?ver=3.6.4	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor/assets/lib/animations/animations.min5aed.css	(from https://itctestweekindia.org/)
15:08:09	159018/159018	---MCZ	200	added ('OK')	text/html	date:Fri,%2030%20Sep%202022%2009:38:08%20GMT	https://itctestweekindia.org/itc-2022-agenda/	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/itc-2022-agenda/index.html	(from https://itctestweekindia.org/)
15:08:09	3113/3113	---M-Z	200	added ('OK')	application/x-javascript	etag:%22c29-622eed69-278f44;gz%22	https://itctestweekindia.org/axbdfajskljdf/themes/hello-elementor/assets/js/hello-frontend.min.js?ver=1.0.0	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/themes/hello-elementor/assets/js/hello-frontend.min8a54.js	(from https://itctestweekindia.org/)
15:08:09	37169/37169	---M-Z	200	added ('OK')	application/x-javascript	etag:%229131-622eed61-370200;gz%22	https://itctestweekindia.org/axbdfajskljdf/kncmvnweruil/happy-elementor-addons/assets/js/happy-addons.min.js?ver=3.4.4	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/kncmvnweruil/happy-elementor-addons/assets/js/happy-addons.minedb1.js	(from https://itctestweekindia.org/)
15:08:09	111980/111980	---M-Z	200	added ('OK')	application/x-javascript	etag:%221b56c-622eed5f-36fa1e;gz%22	https://itctestweekindia.org/axbdfajskljdf/kncmvnweruil/happy-elementor-addons-pro/assets/js/happy-addons-pro.js?ver=2.2.6	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/kncmvnweruil/happy-elementor-addons-pro/assets/js/happy-addons-prodbc2.js	(from https://itctestweekindia.org/)
15:08:10	25202/25202	---M-Z	200	added ('OK')	application/x-javascript	etag:%226272-6254f438-279482;gz%22	https://itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.0.1	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.minf269.js	(from https://itctestweekindia.org/)
15:08:10	146998/146998	---MCZ	200	added ('OK')	text/html	date:Fri,%2030%20Sep%202022%2009:38:09%20GMT	https://itctestweekindia.org/itc-2022-keynote/	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/itc-2022-keynote/index.html	(from https://itctestweekindia.org/)
15:08:10	5629/5629	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215fd-622eed6a-467f80;gz%22	https://itctestweekindia.org/wp-includes/js/imagesloaded.min.js?ver=4.1.4	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/wp-includes/js/imagesloaded.mineda1.js	(from https://itctestweekindia.org/)
15:08:11	5125/5125	---M-Z	200	added ('OK')	application/x-javascript	etag:%221405-6254f4b0-27945e;gz%22	https://itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.6.5	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor-pro/assets/js/webpack-pro.runtime.min3ab2.js	(from https://itctestweekindia.org/)
15:08:11	150748/150748	---MCZ	200	added ('OK')	text/html	date:Fri,%2030%20Sep%202022%2009:38:10%20GMT	https://itctestweekindia.org/itc-2022-panel-discussion/	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/itc-2022-panel-discussion/index.html	(from https://itctestweekindia.org/)
15:08:11	4960/4960	---M-Z	200	added ('OK')	application/x-javascript	etag:%221360-62569f82-2f3d69;gz%22	https://itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor/assets/js/webpack.runtime.min.js?ver=3.6.4	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor/assets/js/webpack.runtime.min5aed.js	(from https://itctestweekindia.org/)
15:08:11	219008/219008	---MCZ	200	added ('OK')	text/html	date:Fri,%2030%20Sep%202022%2009:38:09%20GMT	https://itctestweekindia.org/itc-2022-tutorial-program/	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/itc-2022-tutorial-program/index.html	(from https://itctestweekindia.org/)
15:08:11	14277/14277	---M-Z	200	added ('OK')	application/x-javascript	etag:%2237c5-62569f82-2f3d49;gz%22	https://itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor/assets/js/frontend-modules.min.js?ver=3.6.4	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor/assets/js/frontend-modules.min5aed.js	(from https://itctestweekindia.org/)
15:08:11	6494/6494	---M-Z	200	added ('OK')	application/x-javascript	etag:%22195e-622eed6b-467fea;gz%22	https://itctestweekindia.org/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.9	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/wp-includes/js/dist/vendor/regenerator-runtime.min3937.js	(from https://itctestweekindia.org/)
15:08:12	19261/19261	---M-Z	200	added ('OK')	application/x-javascript	etag:%224b3d-622eed6b-467ff5;gz%22	https://itctestweekindia.org/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://itctestweekindia.org/)
15:08:12	5690/5690	---M-Z	200	added ('OK')	application/x-javascript	etag:%22163a-622eed6b-46800d;gz%22	https://itctestweekindia.org/wp-includes/js/dist/hooks.min.js?ver=1e58c8c5a32b2e97491080c5b10dc71c	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/wp-includes/js/dist/hooks.min8cbb.js	(from https://itctestweekindia.org/)
15:08:12	10407/10407	---M-Z	200	added ('OK')	application/x-javascript	etag:%2228a7-622eed6b-46802d;gz%22	https://itctestweekindia.org/wp-includes/js/dist/i18n.min.js?ver=30fcecb428a0e8383d3776bcdd3a7834	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/wp-includes/js/dist/i18n.mina28b.js	(from https://itctestweekindia.org/)
15:08:12	147763/147763	---MCZ	200	added ('OK')	text/html	date:Fri,%2030%20Sep%202022%2009:38:11%20GMT	https://itctestweekindia.org/itc-2022-panel-discussion-2/	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/itc-2022-panel-discussion-2/index.html	(from https://itctestweekindia.org/)
15:08:12	20713/20713	---M-Z	200	added ('OK')	application/x-javascript	etag:%2250e9-6254f4b0-27942b;gz%22	https://itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor-pro/assets/js/frontend.min.js?ver=3.6.5	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor-pro/assets/js/frontend.min3ab2.js	(from https://itctestweekindia.org/)
15:08:13	12198/12198	---M-Z	200	added ('OK')	application/x-javascript	etag:%222fa6-5876117c-468b0c;gz%22	https://itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://itctestweekindia.org/)
15:08:13	161995/161995	---MCZ	200	added ('OK')	text/html	date:Fri,%2030%20Sep%202022%2009:38:11%20GMT	https://itctestweekindia.org/itc-2022-invited-talk/	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/itc-2022-invited-talk/index.html	(from https://itctestweekindia.org/)
15:08:13	20714/20714	---M-Z	200	added ('OK')	application/x-javascript	etag:%2250ea-622eed6a-467f3c;gz%22	https://itctestweekindia.org/wp-includes/js/jquery/ui/core.min.js?ver=1.13.1	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/wp-includes/js/jquery/ui/core.min0028.js	(from https://itctestweekindia.org/)
15:08:13	137901/137901	---MCZ	200	added ('OK')	text/html	date:Fri,%2030%20Sep%202022%2009:38:12%20GMT	https://itctestweekindia.org/itc-2022-posters/	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/itc-2022-posters/index.html	(from https://itctestweekindia.org/)
15:08:13	37741/37741	---M-Z	200	added ('OK')	application/x-javascript	etag:%22936d-62569f82-2f3d4b;gz%22	https://itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor/assets/js/frontend.min.js?ver=3.6.4	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor/assets/js/frontend.min5aed.js	(from https://itctestweekindia.org/)
15:08:13	24299/24299	---M-Z	200	added ('OK')	application/x-javascript	etag:%225eeb-6254f4b0-279425;gz%22	https://itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor-pro/assets/js/elements-handlers.min.js?ver=3.6.5	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/kncmvnweruil/elementor-pro/assets/js/elements-handlers.min3ab2.js	(from https://itctestweekindia.org/)
15:08:13	1970/1970	---M-Z	200	added ('OK')	application/x-javascript	etag:%227b2-622eed62-3705f4;gz%22	https://itctestweekindia.org/axbdfajskljdf/kncmvnweruil/metform-pro/public/assets/js/repeater.js?ver=2.1.1	D:/Confispace_LLP/ITC_2022/itctestweekindia.org/axbdfajskljdf/kncmvnweruil/metform-pro/public/assets/js/repeatere1fc.js	(from https://itctestweekindia.org/)
